TF	target	weight	tf_expression	target_expression
LHX5	SEC61A1	15.219675065845538	4263.0	17563.0
ZBTB18	NCOA1	15.21693137971349	609.0	176.0
ESRRG	CAPN11	15.216119208912252	162.0	349.0
SOX17	KRT15	15.212506507149683	340.0	3040.0
SOX9	HNRNPL	15.20553827349394	3115.0	30937.0
RAX	ZC4H2	15.20497671801519	3394.0	2318.0
TBX3	CMIP	15.19665528643628	768.0	1797.0
TFAP2C	ELAVL3	15.179182904040518	22320.0	9843.0
NKX6-2	CELF3	15.169836820614163	491.0	1927.0
SOX11	ZC3H12C	15.16219875098106	16952.0	1499.0
SP5	TBXT	15.161802576262708	5483.0	190.0
GATA4	HNRNPH3	15.154557284691354	498.0	47055.0
SOX2	SNRPF	15.152881051438005	17082.0	29123.0
SALL2	FOXI1	15.146204037624106	4815.0	5892.0
GBX2	OTX1	15.144690411703566	1699.0	6658.0
FOXD1	BCAM	15.139890956115687	660.0	485.0
TFCP2L1	CDH1	15.137662551177636	130.0	4348.0
ZIC2	HES1	15.133772313343403	5071.0	7413.0
POU4F3	RAB3A	15.132771826718711	323.0	583.0
ZIC1	HIST2H2AB	15.123399389590984	8507.0	33888.0
HIC2	TFAP2A	15.117457366352756	15447.0	14352.0
FOXA2	MARCH8	15.113491567176778	925.0	1521.0
NR6A1	SLIT2	15.109729096045386	21265.0	558.0
GATA3	SOX3	15.10436114751636	3837.0	11175.0
TCF7L1	KRT18	15.089671155394042	9686.0	11382.0
OTX2	CRABP2	15.075017189937048	3804.0	6605.0
GRHL3	SNRPF	15.062490978087382	2474.0	29123.0
PAX6	LRP2	15.056869721475662	5494.0	1022.0
TBX3	MKL1	15.054787204610552	768.0	1823.0
GRHL3	GFOD1	15.054144833730255	2474.0	51.0
TFAP2C	PAX3	15.047066078563889	22320.0	1540.0
FOXA2	GJB1	15.035249578094971	925.0	4316.0
LHX2	AKAP12	15.032466693801789	3132.0	14425.0
ZBTB18	TMEM45B	15.029337034972158	609.0	187.0
SP5	HMGB1	15.0283717540048	5483.0	38248.0
ZEB2	MARCKSL1	15.024304788677007	8354.0	20408.0
ZIC3	LIMA1	15.020855592571458	11178.0	6934.0
GATA3	RGL1	15.014281063999624	3837.0	344.0
TBX6	PPP1R3B	15.01256685544388	633.0	3052.0
NR6A1	KRT15	15.012323204748672	21265.0	3040.0
HMGB1	CFH	15.008624667524511	38248.0	9535.0
POU3F1	GADD45G	15.007265504509904	603.0	1930.0
SOX3	DLX3	14.99344725705228	11175.0	2850.0
FOXI1	DSP	14.987144844839651	5892.0	7404.0
FOXA2	ACSBG2	14.984903835163916	925.0	538.0
ESRRG	PPARGC1A	14.984719091995784	162.0	134.0
GATA2	RIPPLY3	14.984247936447586	28720.0	183.0
FOXG1	ZBTB16	14.984065422538384	369.0	1513.0
GATA6	HNRNPU	14.979825767441485	526.0	58248.0
ZBTB18	RNASEK	14.973343590449511	609.0	508.0
PAX8	SOX11	14.969532028580511	691.0	16952.0
TFAP2A	DLX3	14.965640415068158	14352.0	2850.0
POU5F1	HES1	14.958253077450204	13545.0	7413.0
PAX6	ELOVL7	14.950862436976328	5494.0	1998.0
MEIS2	HESX1	14.944077350508469	3704.0	2358.0
NKX6-1	LEFTY2	14.925601482133176	124.0	249.0
ZIC3	TET3	14.921612497845224	11178.0	5401.0
HES3	FOXD3	14.91055517680198	693.0	1350.0
ID2	KRT15	14.908715167525084	3442.0	3040.0
SALL2	GPR34	14.901439279891235	4815.0	184.0
ZBTB16	SALL2	14.896878796288838	1513.0	4815.0
NR6A1	DSP	14.89196621598875	21265.0	7404.0
ZIC1	TAGLN2	14.883731241120328	8507.0	18980.0
GBX2	CTBS	14.877398642893969	1699.0	9190.0
ZNF260	ANXA11	14.842494454417643	72.0	248.0
POU5F1	FOXG1	14.836543430535944	13545.0	369.0
EBF3	NOTCH1	14.833686794242965	981.0	6513.0
ZIC3	AXIN2	14.822699220450133	11178.0	16264.0
SOX2	ATP1A1	14.819431046635074	17082.0	11377.0
MXI1	ZC4H2	14.817083315018111	3865.0	2318.0
IRX3	ZMIZ1	14.812861723770474	1209.0	6434.0
NR2F2	PAX6	14.806328982156147	825.0	5494.0
SP5	SLC43A1	14.80560308458936	5483.0	487.0
FOXA2	GDF3	14.804697958906509	925.0	121.0
TFAP2A	LAMA1	14.799858416619957	14352.0	659.0
GRHL1	DAPK2	14.792952552557562	1391.0	1811.0
ZBTB16	ABCB5	14.78974996044896	1513.0	4105.0
DLX3	CDH1	14.78465709730898	2850.0	4348.0
TBX6	BICC1	14.778936326003317	633.0	313.0
TBX6	SP5	14.777545331045395	633.0	5483.0
TBX3	FBLIM1	14.767963104956564	768.0	1078.0
SOX17	HNRNPK	14.76672423940247	340.0	52217.0
SOX3	CLCA4	14.756216632428114	11175.0	4326.0
GATA2	RGL1	14.74408439608387	28720.0	344.0
SP5	ALDH1A2	14.743218213683972	5483.0	1180.0
PAX6	HNRNPA0	14.72696803444407	5494.0	81607.0
HES3	KIRREL1	14.7221336765506	693.0	640.0
SOX17	HNRNPL	14.72098591992787	340.0	30937.0
GRHL3	NUPR1	14.70934861320166	2474.0	785.0
GATA2	MYL9	14.70409630298409	28720.0	437.0
GATA6	LY6G6D	14.699490331137197	526.0	323.0
POU5F1	MXI1	14.698879957183152	13545.0	3865.0
ZBTB18	CLCN2	14.688035168983337	609.0	54.0
CDX4	HTRA1	14.686679440595755	1483.0	2383.0
LHX2	PRR12	14.684583156997084	3132.0	7364.0
GRHL3	ATP6V1F	14.675995206529926	2474.0	563.0
LHX2	SP5	14.672791421102245	3132.0	5483.0
TFAP2C	KIRREL1	14.637906968500603	22320.0	640.0
OLIG2	SMYD4	14.637083159538475	310.0	237.0
ZNF260	DEGS2	14.619129802838732	72.0	72.0
FOXG1	C3	14.611822726796149	369.0	10180.0
GATA3	GRHL1	14.596431744217144	3837.0	1391.0
TFAP2A	CLDN7	14.586552880514626	14352.0	7092.0
FOXD1	DPYSL3	14.582640150563943	660.0	923.0
TFCP2L1	SOX11	14.58048123441049	130.0	16952.0
NR6A1	MARCKSL1	14.577804648715428	21265.0	20408.0
LHX2	LAMA1	14.571609175042486	3132.0	659.0
TFAP2C	ATP1B3	14.570364435540949	22320.0	7206.0
GATA5	BAHD1	14.562555910559418	180.0	230.0
NR2F1	GJB1	14.552644269889964	1573.0	4316.0
POU5F1	TET3	14.551389963489168	13545.0	5401.0
ZIC1	KRT12	14.542190031976036	8507.0	11262.0
ZIC1	PCDH7	14.541366730498291	8507.0	3807.0
LHX5	NR2F1	14.538120683232194	4263.0	1573.0
FOXA1	LPCAT4	14.537964153492275	883.0	390.0
NEUROG1	APLNR	14.53107902807928	1623.0	245.0
SOX17	SNRPD3	14.529870577484823	340.0	85080.0
SOX3	LIMA1	14.528875731275466	11175.0	6934.0
HIC2	MYL9	14.528147279591073	15447.0	437.0
GRHL1	ATP6V1F	14.516425584209642	1391.0	563.0
SOX3	PAX6	14.515706921552166	11175.0	5494.0
PAX3	TCF7L1	14.507082686731495	1540.0	9686.0
ZIC1	TP63	14.505744313416663	8507.0	1886.0
TFAP2C	AXIN2	14.50524475022578	22320.0	16264.0
ZIC2	GLI3	14.499185893426649	5071.0	2948.0
FOXA2	HNRNPH3	14.4952357743553	925.0	47055.0
GATA2	IRX3	14.473327710646938	28720.0	1209.0
ZIC3	MEX3B	14.461486434136749	11178.0	3722.0
TP63	SEC61G	14.428477885795086	1886.0	10312.0
NR2F1	ZEB1	14.41127202746338	1573.0	509.0
GRHL3	HAS1	14.410765405698738	2474.0	18646.0
NEUROG1	HNRNPA2B1	14.410237602973767	1623.0	79814.0
SALL2	VCAN	14.408700474752065	4815.0	801.0
EBF3	VXN	14.400376393234886	981.0	286.0
PAX6	PITX2	14.40008961389339	5494.0	314.0
FOXI1	TLL2	14.395350666403084	5892.0	9613.0
FOXA2	IL4I1	14.390560542894455	925.0	580.0
GATA2	SOX9	14.3858876046019	28720.0	3115.0
GATA4	KRT18	14.382893950262742	498.0	11382.0
HES1	CYP26C1	14.382864483448769	7413.0	1024.0
TFAP2A	LRWD1	14.380536294362352	14352.0	5664.0
PITX2	CLCA4	14.37367625390553	314.0	4326.0
FOXA1	SOX17	14.370057565175358	883.0	340.0
HIC2	NOTCH1	14.3626439218712	15447.0	6513.0
PAX6	GBX2	14.361392692329392	5494.0	1699.0
SOX2	NECTIN1	14.353867251197403	17082.0	2650.0
MYCL	PFN1	14.352327924725715	7358.0	36764.0
GATA2	UGCG	14.351252362050053	28720.0	325.0
DLX3	S100A10	14.350523521522884	2850.0	3752.0
PITX2	S100A11	14.34923155269427	314.0	2541.0
TP63	PTBP1	14.341103894365192	1886.0	12654.0
NFE2L3	PCBP3	14.331478594602816	772.0	345.0
LHX5	S100A10	14.31411348303609	4263.0	3752.0
ESRRG	DLX3	14.31363518598092	162.0	2850.0
TFAP2A	MDK	14.295268170324569	14352.0	4609.0
OTX1	H3F3A	14.294053110526598	6658.0	56424.0
GATA3	ZEB2	14.293232543076895	3837.0	8354.0
MEIS2	PAX8	14.293025984583505	3704.0	691.0
TFAP2A	DPYSL3	14.284117606032334	14352.0	923.0
SOX8	NID2	14.271169886938484	645.0	4650.0
POU4F3	TMEM116	14.264090837419182	323.0	156.0
SOX2	SEC61G	14.261062714768292	17082.0	10312.0
PAX3	CRABP2	14.255290833852374	1540.0	6605.0
ZIC1	CALR	14.254558106464762	8507.0	19237.0
GATA2	FER1L4	14.251546399400755	28720.0	237.0
OTX1	PKDCC	14.245326918141018	6658.0	1616.0
ZIC1	ANXA2	14.242980434381185	8507.0	2758.0
MXI1	CFH	14.242765113879155	3865.0	9535.0
NKX6-2	ZIC1	14.23380048844832	491.0	8507.0
SP5	MEIS2	14.22959970504811	5483.0	3704.0
GATA3	PDIA6	14.223006462756809	3837.0	2402.0
FOXP1	ESRRG	14.222806956841872	851.0	162.0
SP5	SERBP1	14.221410253081173	5483.0	30651.0
TFCP2L1	HAS1	14.219759759513105	130.0	18646.0
GATA2	RNF128	14.218168732773735	28720.0	443.0
GATA4	GJB2	14.20991418378357	498.0	1011.0
SOX3	S100A10	14.205438984289708	11175.0	3752.0
DLX3	CAPN8	14.20402530231154	2850.0	3288.0
GATA2	EIF4A1	14.192465645290785	28720.0	43767.0
SOX11	GATA2	14.19071944098012	16952.0	28720.0
POU5F1	ZBTB16	14.18826607183474	13545.0	1513.0
OSR2	GJB1	14.186317090312718	98.0	4316.0
ZBTB18	LPCAT4	14.182724415084378	609.0	390.0
PAX8	FBLIM1	14.177711934156545	691.0	1078.0
TFAP2C	FOXD1	14.1748131671801	22320.0	660.0
POU5F1	NR2F1	14.172661016682005	13545.0	1573.0
SOX2	SERBP1	14.171673026507438	17082.0	30651.0
FOXG1	CPN1	14.16563872890194	369.0	587.0
GATA2	KRT15	14.164299009335243	28720.0	3040.0
NR2F1	ABCB5	14.1548554967611	1573.0	4105.0
TFAP2C	MYC	14.150025531218724	22320.0	3605.0
ZBTB16	PDP2	14.14513496215664	1513.0	882.0
PAX6	OTX2	14.14180793268914	5494.0	3804.0
SOX2	HAS1	14.13235215427592	17082.0	18646.0
MEIS2	PRPH	14.12850531996448	3704.0	1406.0
HESX1	RAX	14.124917506823907	2358.0	3394.0
FOXD3	PRICKLE1	14.123504384197249	1350.0	864.0
TFAP2C	ZIC1	14.12150490406789	22320.0	8507.0
KLF5	SRSF7	14.121173971907345	2547.0	24292.0
ZEB2	DNASE1L3	14.116434337089125	8354.0	3486.0
HES1	TFAP2E	14.113021841936774	7413.0	163.0
TCF7L1	SRSF7	14.111651668450245	9686.0	24292.0
TFAP2C	OTX1	14.105157414815436	22320.0	6658.0
POU3F1	MDK	14.104775384591594	603.0	4609.0
HMGB1	BIRC5	14.104537111153688	38248.0	746.0
PAX3	ZIC2	14.09635909444154	1540.0	5071.0
SOX3	OLFM4	14.088845727475404	11175.0	33509.0
OTX2	PMM1	14.08835425718573	3804.0	5103.0
POU5F1	CLCA4	14.08623733231373	13545.0	4326.0
NR6A1	DAPK2	14.083847449648964	21265.0	1811.0
ZBTB18	SLC45A3	14.083482014135452	609.0	97.0
TFCP2L1	SRSF5	14.083209530312072	130.0	35190.0
TBX3	CAPN8	14.07880399705932	768.0	3288.0
HES1	CSGALNACT2	14.068550145405023	7413.0	1240.0
PAX6	HNRNPL	14.067603368511348	5494.0	30937.0
OLIG2	SFRP1	14.055185753082052	310.0	286.0
TFCP2L1	KCT2	14.054045862121235	130.0	191.0
PAX6	HNRNPK	14.047839014171824	5494.0	52217.0
ZEB1	NR2F2	14.036522115339295	509.0	825.0
PITX2	STMN1	14.031916919524758	314.0	5328.0
VENTX	CER1	14.030158800211176	237.0	282.0
GRHL3	DEGS2	14.026178338093583	2474.0	72.0
HES1	HNRNPK	14.019440100890549	7413.0	52217.0
POU4F3	ZC3H12C	14.017290333933271	323.0	1499.0
FOXA2	SGK1	14.0171491199147	925.0	395.0
ZEB2	ABO	14.013974690497465	8354.0	1165.0
POU4F3	CELF3	14.00768113001754	323.0	1927.0
NR2F2	IRX3	13.99917422010532	825.0	1209.0
TFAP2C	SEMA4A	13.998470955508331	22320.0	1760.0
TFAP2A	SOX11	13.995554289089725	14352.0	16952.0
HIC2	ZNF706	13.992337677589976	15447.0	6654.0
NR6A1	HIC2	13.989330386707527	21265.0	15447.0
SOX9	NCL	13.987882646620198	3115.0	72307.0
RAX	HIC2	13.98381178858274	3394.0	15447.0
TFCP2L1	TCF7L1	13.976709898143774	130.0	9686.0
SOX11	DAPK2	13.975957369481458	16952.0	1811.0
GATA3	PLEC	13.969415553517264	3837.0	2157.0
TFAP2C	LRRN1	13.96939910148834	22320.0	1850.0
SOX8	EEF1B2	13.959280294517804	645.0	5146.0
RREB1	HNRNPA2B1	13.954089216682156	1918.0	79814.0
VENTX	SLC12A3	13.954024559130648	237.0	778.0
FOXA1	ITGA3	13.943889785307086	883.0	424.0
GATA3	SOX2	13.938915266055698	3837.0	17082.0
HES1	ZIC1	13.938704135573593	7413.0	8507.0
GATA2	SGMS1	13.926310400721286	28720.0	637.0
ZIC1	MEX3B	13.917609895801826	8507.0	3722.0
ZEB2	ABCB5	13.90955950734309	8354.0	4105.0
DLX3	ATP8B1	13.905050512015832	2850.0	1609.0
GBX2	TCF7L1	13.904152531225646	1699.0	9686.0
LHX5	NR6A1	13.899175613791192	4263.0	21265.0
SOX8	SFRP1	13.898500427971994	645.0	286.0
ZIC3	PKDCC	13.893444018282407	11178.0	1616.0
SNAI2	ZIC1	13.88298561506761	746.0	8507.0
ZEB1	FOXD1	13.877777531700074	509.0	660.0
SALL2	ATP2A2	13.877296946860875	4815.0	16828.0
VENTX	FBXW7	13.87145676573567	237.0	603.0
TBX6	HNRNPK	13.862005377267774	633.0	52217.0
DLX3	MKL1	13.859044765133053	2850.0	1823.0
VENTX	FRZB	13.84162087898061	237.0	375.0
NKX6-2	ALCAM	13.841169491071906	491.0	4661.0
MXI1	FOXA2	13.835653766175575	3865.0	925.0
ZEB1	NR2F1	13.832259871187484	509.0	1573.0
TFCP2L1	SLC45A3	13.830730365937534	130.0	97.0
GRHL1	ESRP1	13.829447303750062	1391.0	6098.0
TFAP2A	ELAVL3	13.829062850098044	14352.0	9843.0
TBX3	ITGA3	13.828727161966857	768.0	424.0
NR6A1	MYH9	13.826125705053537	21265.0	3767.0
GATA2	RAPGEF5	13.820375130398192	28720.0	246.0
GRHL3	ALDH1L1	13.814321871347673	2474.0	450.0
NR2F2	ABCB5	13.811793335510686	825.0	4105.0
ZBTB18	RNF128	13.805988500146528	609.0	443.0
MYCL	LHX5	13.80321233067549	7358.0	4263.0
HESX1	PKDCC	13.797583806082638	2358.0	1616.0
PAX6	CTTNBP2	13.794651987682489	5494.0	1302.0
GBX2	HIST2H2AB	13.78538358458803	1699.0	33888.0
TBX6	ATP1B3	13.784858722313164	633.0	7206.0
GATA2	CTHRC1	13.78399121919475	28720.0	146.0
DLX3	ZIC1	13.780788711797427	2850.0	8507.0
FOXP1	CA12	13.776418295529728	851.0	324.0
GATA3	EIF1B	13.776241548441847	3837.0	9564.0
SOX11	S100A10	13.776229189279906	16952.0	3752.0
DLX3	GRHL1	13.760424661010555	2850.0	1391.0
FOXP1	TMEM45B	13.748953761636	851.0	187.0
FOXD1	LHX2	13.734634244595629	660.0	3132.0
LHX1	POU3F1	13.727273282045262	282.0	603.0
FOXP1	NCOA1	13.720493867158732	851.0	176.0
GATA3	CAPN11	13.71034750028209	3837.0	349.0
NEUROG1	GPR34	13.702384489120975	1623.0	184.0
HMGB1	SNRPD3	13.692940222247682	38248.0	85080.0
HES1	NCL	13.685645610963	7413.0	72307.0
SP5	ZC3H12C	13.666400211103245	5483.0	1499.0
GATA2	STMN1	13.661983175763194	28720.0	5328.0
NR6A1	ADAM19	13.63983182299896	21265.0	2777.0
FOXD1	NCAM1	13.636951291316398	660.0	2151.0
TBX3	ANXA2	13.63512599159691	768.0	2758.0
SALL2	AHNAK	13.621330968502567	4815.0	18230.0
TP63	RAPGEF5	13.617996844294336	1886.0	246.0
ZBTB16	FOXD1	13.61255820823051	1513.0	660.0
SOX3	ID2	13.61062499055556	11175.0	3442.0
ID2	CTBS	13.6058631759343	3442.0	9190.0
INSM1	CD48	13.603045831541683	1163.0	285.0
PAX6	LAMA1	13.601241280592747	5494.0	659.0
ZIC1	ZEB2	13.599281955068692	8507.0	8354.0
PITX2	PAX6	13.583444340697785	314.0	5494.0
TCF7L1	NID2	13.569680681732416	9686.0	4650.0
HMGB1	PPP1R3B	13.568533695339925	38248.0	3052.0
TBX6	PRICKLE1	13.566507388299277	633.0	864.0
ZIC3	ANXA4	13.559353013243664	11178.0	3093.0
GATA6	LHX1	13.558917160851111	526.0	282.0
SOX11	ANXA2	13.555099795976318	16952.0	2758.0
DLX3	ABO	13.554011306598422	2850.0	1165.0
TFAP2C	GLI3	13.54333788650536	22320.0	2948.0
NR2F1	CNDP1	13.5297122318739	1573.0	1529.0
SOX17	NCL	13.52901480723964	340.0	72307.0
ESRRG	ROGDI	13.526355227527452	162.0	813.0
POU3F1	ITGA6	13.52060368514933	603.0	4044.0
SP5	HNRNPL	13.52043133508089	5483.0	30937.0
GATA4	WNK2	13.509292075979904	498.0	441.0
LHX5	DSP	13.508254281185527	4263.0	7404.0
FOXP1	RANBP3L	13.502612898369152	851.0	56.0
NKX6-2	ZMIZ1	13.50002996139334	491.0	6434.0
TFAP2A	FOXA2	13.496227496613452	14352.0	925.0
ISL1	C9	13.491564583578109	588.0	4994.0
IRX3	HTRA1	13.48316320701039	1209.0	2383.0
TFCP2L1	SRSF7	13.482138173440005	130.0	24292.0
FOXI1	TFCP2L1	13.470863203755174	5892.0	130.0
GRHL3	ABO	13.464512315111866	2474.0	1165.0
ID2	FERMT1	13.462747160810892	3442.0	360.0
HMGB1	AHNAK	13.459832888505613	38248.0	18230.0
GATA2	LRP2	13.4576966408857	28720.0	1022.0
ZEB2	ZC3H12C	13.450678084807627	8354.0	1499.0
NKX6-2	PHF21B	13.444590958380877	491.0	2883.0
ZBTB16	ZEB1	13.442409492128627	1513.0	509.0
DLX3	TFAP2C	13.435180966143628	2850.0	22320.0
GATA6	SGK1	13.43255328269805	526.0	395.0
PITX2	S100A10	13.428150329284652	314.0	3752.0
TFAP2A	VIM	13.424366914049124	14352.0	1071.0
GATA3	LHX5	13.420785733217496	3837.0	4263.0
ZBTB18	ANKRD9	13.419731850228718	609.0	193.0
TBX6	SOX17	13.411869541005164	633.0	340.0
SOX3	FLNA	13.407914347539132	11175.0	4745.0
VENTX	ATP1A1	13.406356857179752	237.0	11377.0
ZEB2	PMM1	13.402833728444598	8354.0	5103.0
ZEB2	PRICKLE1	13.40061084001321	8354.0	864.0
SOX3	FGF3	13.393955674526596	11175.0	264.0
POU4F3	NID2	13.389016777046711	323.0	4650.0
GATA2	ATP2A2	13.385510211222256	28720.0	16828.0
GATA3	ITGA3	13.379663675299824	3837.0	424.0
GRHL3	CLDN1	13.377397224785712	2474.0	586.0
HES1	NR6A1	13.375974878784875	7413.0	21265.0
TFCP2L1	HIST2H2AB	13.373057790301669	130.0	33888.0
EBF3	CLDN6	13.3639082755625	981.0	73839.0
PAX3	SNAI1	13.354632526154193	1540.0	2430.0
GATA2	VASN	13.353121649749896	28720.0	259.0
FOXA2	ZC4H2	13.348450196487477	925.0	2318.0
SOX3	ADAM19	13.347776205116467	11175.0	2777.0
OTX1	CMIP	13.338589407051352	6658.0	1797.0
SALL2	CTBS	13.33645172021804	4815.0	9190.0
OLIG2	PRICKLE1	13.319494572964212	310.0	864.0
SOX3	PCNA	13.315983816339196	11175.0	14354.0
HES1	C9	13.3129566703902	7413.0	4994.0
ZBTB18	NEURL1	13.312659335337983	609.0	157.0
SOX11	LHX5	13.308579732941558	16952.0	4263.0
TFAP2A	SRSF5	13.303574584063233	14352.0	35190.0
VENTX	RECK	13.301349054535898	237.0	133.0
VENTX	FOXA1	13.299987938601031	237.0	883.0
SOX2	MYL9	13.295325926114376	17082.0	437.0
FOXD1	ZBTB16	13.291107199185284	660.0	1513.0
ZIC3	CDKN1B	13.287692447298284	11178.0	5951.0
NEUROG1	MARCKSL1	13.286537571249715	1623.0	20408.0
PITX1	KRT8	13.285977462658336	492.0	26617.0
SOX2	GJB1	13.285558185731098	17082.0	4316.0
PAX6	NCL	13.283596375155517	5494.0	72307.0
NR2F1	TACC1	13.28256255776484	1573.0	656.0
OLIG2	LHX1	13.280212666492696	310.0	282.0
SOX9	BMP7	13.271175126418662	3115.0	4726.0
ESRRG	B3GNT3	13.259176887625545	162.0	514.0
GATA6	ILF2	13.25290379667849	526.0	50930.0
SOX3	H3F3A	13.245893585111872	11175.0	56424.0
SOX11	GFPT1	13.245653234914815	16952.0	7467.0
ESRRG	TMEM72	13.24103579659155	162.0	221.0
ISL1	CTHRC1	13.236582507832711	588.0	146.0
HES1	TAGLN2	13.234658637026657	7413.0	18980.0
OTX1	CDC25B	13.232482306969242	6658.0	4190.0
NR6A1	KLF5	13.231534888071984	21265.0	2547.0
GBX2	FLNA	13.229729482885787	1699.0	4745.0
TFAP2A	KLF5	13.228185925993056	14352.0	2547.0
TFAP2E	SOX9	13.225375400438269	163.0	3115.0
GATA2	MYC	13.224947020889584	28720.0	3605.0
LHX5	PFN1	13.22475699092441	4263.0	36764.0
SOX2	FBP1	13.22245601367982	17082.0	627.0
DLX3	GFPT1	13.21545230263744	2850.0	7467.0
TBX6	HAS1	13.213950973315342	633.0	18646.0
RREB1	TFCP2L1	13.208436082183251	1918.0	130.0
ZIC2	KRT8	13.19866049133208	5071.0	26617.0
MYC	LMX1B	13.19735893116554	3605.0	807.0
ISL1	TMEM116	13.185621762283812	588.0	156.0
TFAP2A	DSP	13.185547122088533	14352.0	7404.0
PAX6	AXIN2	13.183470855634653	5494.0	16264.0
ZBTB18	ATP6AP1	13.181015508453676	609.0	95.0
ZBTB18	ANXA11	13.180119639980846	609.0	248.0
POU3F1	INSM1	13.17807105535263	603.0	1163.0
NKX6-2	PRICKLE1	13.177643593846785	491.0	864.0
POU3F1	IRX3	13.174784274450795	603.0	1209.0
OTX2	PITX1	13.166391010706022	3804.0	492.0
GBX2	DSP	13.16625648896333	1699.0	7404.0
TP63	OTX1	13.161305097174056	1886.0	6658.0
NR6A1	EIF4A1	13.156240029886758	21265.0	43767.0
VENTX	CMTM8	13.154768481675616	237.0	134.0
LHX2	CALR	13.150034991939153	3132.0	19237.0
GATA3	GFPT1	13.132661720448596	3837.0	7467.0
RAX	MEIS2	13.12955509052214	3394.0	3704.0
VENTX	IL4I1	13.12892309701689	237.0	580.0
FOXA1	KRT8	13.121818566483611	883.0	26617.0
GRHL3	CD164	13.116808797352128	2474.0	1144.0
HES1	MAFB	13.115609832000596	7413.0	433.0
ZEB2	DBN1	13.112369881394365	8354.0	1274.0
CDX4	VIM	13.109465348644129	1483.0	1071.0
ZIC1	ACTN1	13.102282233589122	8507.0	4640.0
ZIC1	SALL4	13.100365715530248	8507.0	13454.0
CDX4	ELAVL3	13.098238841241017	1483.0	9843.0
EBF3	DPYSL3	13.097381551406164	981.0	923.0
NR2F2	SPARC	13.092819198293192	825.0	1423.0
GRHL3	TAGLN2	13.089861033309914	2474.0	18980.0
TP63	RREB1	13.088802327851754	1886.0	1918.0
FOXP1	DEGS2	13.08530251982851	851.0	72.0
RAX	TFAP2C	13.082134039231574	3394.0	22320.0
TFAP2C	MCM6	13.081835173054174	22320.0	4261.0
ESRRG	DSP	13.075337897387088	162.0	7404.0
SALL2	MARCKSL1	13.068587919687312	4815.0	20408.0
SOX3	HES1	13.066124474654057	11175.0	7413.0
PITX1	AXIN2	13.064919994558498	492.0	16264.0
SOX8	SNAI1	13.06246821203651	645.0	2430.0
DLX3	EMP2	13.052318958271591	2850.0	1707.0
SOX2	SLC26A4	13.040411948563246	17082.0	52.0
POU5F1	HS3ST3B1	13.03579871988876	13545.0	1810.0
GATA2	PTCH1	13.03328776606294	28720.0	1439.0
ZIC1	CDH1	13.02941228155504	8507.0	4348.0
SP5	CRABP2	13.029358343718272	5483.0	6605.0
SOX11	PDK1	13.028838974728547	16952.0	4482.0
GRHL1	CLPTM1	13.026961047344985	1391.0	4334.0
OTX1	MARCKSL1	13.015182690712	6658.0	20408.0
HIC2	CNDP1	13.010386595039382	15447.0	1529.0
NKX6-2	RGMA	13.01000097580114	491.0	8908.0
LHX2	TFAP2A	13.008662335839675	3132.0	14352.0
GRHL1	BSG	13.008237286824327	1391.0	6194.0
MXI1	FOXD3	12.993893142584074	3865.0	1350.0
MXI1	DCBLD1	12.993348465737448	3865.0	854.0
NR2F1	MSI1	12.987241783827614	1573.0	8707.0
CDX4	NEUROG1	12.983070290779231	1483.0	1623.0
LHX1	CMTM8	12.982268424898283	282.0	134.0
POU5F1	CADM1	12.981143583644904	13545.0	21334.0
LHX5	EPPK1	12.969980408087364	4263.0	2936.0
RAX	PAX3	12.967574428591584	3394.0	1540.0
TFAP2C	TAGLN2	12.96687207141218	22320.0	18980.0
SOX11	CADM1	12.964104479569	16952.0	21334.0
VENTX	GATA6	12.962398075267751	237.0	526.0
POU3F1	NR6A1	12.961933493720766	603.0	21265.0
TFAP2A	LHX5	12.951240001990678	14352.0	4263.0
SNAI2	SOX3	12.94571507415445	746.0	11175.0
ID2	S100A10	12.938576550442566	3442.0	3752.0
ZIC3	TSPO	12.934299040283824	11178.0	2490.0
VENTX	MARCH8	12.931450497605514	237.0	1521.0
TFAP2A	NCAM1	12.929829138165244	14352.0	2151.0
NR6A1	GREB1	12.926362306185275	21265.0	136.0
ISL1	PITX2	12.916800729684269	588.0	314.0
GRHL3	BTG1	12.916256767513788	2474.0	14490.0
ZIC3	ACTN1	12.912272194239367	11178.0	4640.0
HMGB1	POLR2G	12.906335986882544	38248.0	8067.0
HIC2	HNRNPU	12.903411281087156	15447.0	58248.0
TFAP2A	GRHL3	12.90138276104812	14352.0	2474.0
POU5F1	PYGB	12.89855184151654	13545.0	1383.0
DLX3	CYP2F1	12.890261654896712	2850.0	2759.0
GATA2	PFN1	12.88935471397561	28720.0	36764.0
POU5F1	CLDN1	12.878255955077911	13545.0	586.0
MEIS2	PAX3	12.876604160720447	3704.0	1540.0
NR6A1	CLDN7	12.87117481718827	21265.0	7092.0
TBX3	CLCA4	12.865340943637738	768.0	4326.0
GATA4	DCBLD1	12.862743760872654	498.0	854.0
POU3F1	MARCKSL1	12.862141219929832	603.0	20408.0
TFAP2A	MANEAL	12.86102447708194	14352.0	537.0
NEUROG1	H3F3A	12.86022796150679	1623.0	56424.0
MYC	TFAP2E	12.85732153851526	3605.0	163.0
SOX11	TBX3	12.848258556844456	16952.0	768.0
LHX5	SOX11	12.842792263667503	4263.0	16952.0
